sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,product_type,product_name,size,colour,price,description
3272,659,1060,93,2,186,328,45445,2021-09-30,2021-10-15,Wadsworth Olivier,Non-binary,59.0,4309 Nguyen KnollApt. 851,6795,North Elijahshire,Western Australia,Australia,Trousers,Joggers,XS,yellow,94,"A yellow coloured, XS sized, Joggers Trousers"
3273,660,301,105,2,210,787,48757,2021-08-16,2021-08-25,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Shirt,Cuban Collar,S,blue,93,"A blue coloured, S sized, Cuban Collar Shirt"
3274,660,463,118,2,236,787,48757,2021-08-16,2021-08-25,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Jacket,Puffer,L,orange,110,"A orange coloured, L sized, Puffer Jacket"
3275,660,807,117,3,351,787,48757,2021-08-16,2021-08-25,Sharl Izzett,Female,31.0,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Jacket,Shearling,M,red,95,"A red coloured, M sized, Shearling Jacket"
3276,661,21,96,1,96,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Shirt,Oxford Cloth,S,blue,114,"A blue coloured, S sized, Oxford Cloth Shirt"
3277,661,990,106,1,106,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Trousers,Wool,XS,yellow,111,"A yellow coloured, XS sized, Wool Trousers"
3278,661,1184,99,2,198,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Trousers,High-Waisted,XL,indigo,98,"A indigo coloured, XL sized, High-Waisted Trousers"
3279,661,849,113,3,339,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Trousers,Chinos,XL,orange,100,"A orange coloured, XL sized, Chinos Trousers"
3280,661,826,117,3,351,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Jacket,Shearling,S,blue,95,"A blue coloured, S sized, Shearling Jacket"
3281,661,220,106,1,106,427,15302,2021-09-14,2021-09-17,Tomaso Mullin,Genderqueer,25.0,51 Gabriel KnollApt. 819,8556,New Ava,Queensland,Australia,Shirt,Chambray,XS,yellow,105,"A yellow coloured, XS sized, Chambray Shirt"
3282,662,222,106,3,318,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Shirt,Chambray,M,yellow,105,"A yellow coloured, M sized, Chambray Shirt"
3283,662,424,107,1,107,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Jacket,Denim,XL,red,92,"A red coloured, XL sized, Denim Jacket"
3284,662,859,113,1,113,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Trousers,Chinos,XL,green,100,"A green coloured, XL sized, Chinos Trousers"
3285,662,892,94,2,188,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Trousers,Cords,M,green,113,"A green coloured, M sized, Cords Trousers"
3286,662,946,97,3,291,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Trousers,Slim-Fit,S,red,119,"A red coloured, S sized, Slim-Fit Trousers"
3287,662,1035,90,3,270,924,38356,2021-09-19,2021-09-29,Cherie Fairhead,Female,58.0,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,Trousers,Relaxed Leg,XS,blue,95,"A blue coloured, XS sized, Relaxed Leg Trousers"
3288,663,1079,93,1,93,836,14469,2021-04-09,2021-04-10,Nixie Fraczak,Genderqueer,29.0,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,Trousers,Joggers,XL,indigo,94,"A indigo coloured, XL sized, Joggers Trousers"
3289,663,1171,99,1,99,836,14469,2021-04-09,2021-04-10,Nixie Fraczak,Genderqueer,29.0,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,Trousers,High-Waisted,S,green,98,"A green coloured, S sized, High-Waisted Trousers"
3290,663,995,106,1,106,836,14469,2021-04-09,2021-04-10,Nixie Fraczak,Genderqueer,29.0,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,Trousers,Wool,XS,green,111,"A green coloured, XS sized, Wool Trousers"
3291,663,579,100,2,200,836,14469,2021-04-09,2021-04-10,Nixie Fraczak,Genderqueer,29.0,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,Jacket,Bomber,XL,green,90,"A green coloured, XL sized, Bomber Jacket"
3292,663,305,105,1,105,836,14469,2021-04-09,2021-04-10,Nixie Fraczak,Genderqueer,29.0,164 David View RdApt. 020,3342,Ryanberg,Queensland,Australia,Shirt,Cuban Collar,XS,indigo,93,"A indigo coloured, XS sized, Cuban Collar Shirt"
3293,664,811,117,1,117,21,11960,2021-01-07,2021-01-20,Seana Hearons,Non-binary,31.0,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,Jacket,Shearling,S,orange,95,"A orange coloured, S sized, Shearling Jacket"
3294,664,312,105,1,105,21,11960,2021-01-07,2021-01-20,Seana Hearons,Non-binary,31.0,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,Shirt,Cuban Collar,M,violet,93,"A violet coloured, M sized, Cuban Collar Shirt"
3295,665,533,98,3,294,176,16606,2021-03-10,2021-03-26,Curtis McCarroll,Male,45.0,4036 Thompson StreetApt. 565,2548,Lake Johnchester,New South Wales,Australia,Jacket,Leather,L,orange,113,"A orange coloured, L sized, Leather Jacket"
3296,665,484,118,1,118,176,16606,2021-03-10,2021-03-26,Curtis McCarroll,Male,45.0,4036 Thompson StreetApt. 565,2548,Lake Johnchester,New South Wales,Australia,Jacket,Puffer,XL,indigo,110,"A indigo coloured, XL sized, Puffer Jacket"
3297,666,1216,105,3,315,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Trousers,Pleated,S,indigo,90,"A indigo coloured, S sized, Pleated Trousers"
3298,666,1029,90,1,90,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Trousers,Relaxed Leg,XL,yellow,95,"A yellow coloured, XL sized, Relaxed Leg Trousers"
3299,666,1234,112,2,224,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Trousers,Tracksuit Bottoms,XL,orange,91,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
3300,666,782,91,1,91,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Jacket,Pullover,M,yellow,114,"A yellow coloured, M sized, Pullover Jacket"
3301,666,1147,102,2,204,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Trousers,Cargo Pants,M,indigo,106,"A indigo coloured, M sized, Cargo Pants Trousers"
3302,666,215,106,1,106,456,36112,2021-08-25,2021-09-11,Joelynn Remington,Agender,33.0,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,Shirt,Chambray,XS,orange,105,"A orange coloured, XS sized, Chambray Shirt"
3303,667,978,97,1,97,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Trousers,Slim-Fit,L,violet,119,"A violet coloured, L sized, Slim-Fit Trousers"
3304,667,547,98,1,98,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Jacket,Leather,M,blue,113,"A blue coloured, M sized, Leather Jacket"
3305,667,926,96,3,288,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Trousers,Drawstring,S,green,104,"A green coloured, S sized, Drawstring Trousers"
3306,667,3,96,1,96,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Shirt,Oxford Cloth,L,red,114,"A red coloured, L sized, Oxford Cloth Shirt"
3307,667,698,113,3,339,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Jacket,Parka,L,violet,119,"A violet coloured, L sized, Parka Jacket"
3308,667,1077,93,2,186,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Trousers,Joggers,M,indigo,94,"A indigo coloured, M sized, Joggers Trousers"
3309,667,226,106,2,212,737,48958,2021-03-23,2021-03-28,Zebulen Zannotti,Genderqueer,60.0,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Shirt,Chambray,S,green,105,"A green coloured, S sized, Chambray Shirt"
3310,668,788,91,3,273,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Jacket,Pullover,L,green,114,"A green coloured, L sized, Pullover Jacket"
3311,668,388,119,2,238,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Shirt,Casual Slim Fit,L,red,113,"A red coloured, L sized, Casual Slim Fit Shirt"
3312,668,1149,102,3,306,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Trousers,Cargo Pants,XL,indigo,106,"A indigo coloured, XL sized, Cargo Pants Trousers"
3313,668,955,97,3,291,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Trousers,Slim-Fit,XS,yellow,119,"A yellow coloured, XS sized, Slim-Fit Trousers"
3314,668,48,104,3,312,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Shirt,Dress,L,yellow,119,"A yellow coloured, L sized, Dress Shirt"
3315,668,481,118,1,118,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Jacket,Puffer,S,indigo,110,"A indigo coloured, S sized, Puffer Jacket"
3316,668,1079,93,1,93,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Trousers,Joggers,XL,indigo,94,"A indigo coloured, XL sized, Joggers Trousers"
3317,668,478,118,3,354,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Jacket,Puffer,L,blue,110,"A blue coloured, L sized, Puffer Jacket"
3318,668,903,94,1,94,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Trousers,Cords,L,indigo,113,"A indigo coloured, L sized, Cords Trousers"
3319,668,214,106,1,106,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Shirt,Chambray,XL,red,105,"A red coloured, XL sized, Chambray Shirt"
3320,668,77,118,3,354,22,40483,2021-03-15,2021-03-30,Blayne Sabatier,Non-binary,20.0,292 Casper IslandSuite 778,6624,Maxberg,Victoria,Australia,Shirt,Flannel,M,orange,96,"A orange coloured, M sized, Flannel Shirt"
3321,669,672,113,2,226,247,17921,2021-06-18,2021-07-02,Atlante McGrotty,Female,57.0,2352 Luca JunctionApt. 067,5680,Mayerland,Victoria,Australia,Jacket,Parka,M,orange,119,"A orange coloured, M sized, Parka Jacket"
3322,669,960,97,1,97,247,17921,2021-06-18,2021-07-02,Atlante McGrotty,Female,57.0,2352 Luca JunctionApt. 067,5680,Mayerland,Victoria,Australia,Trousers,Slim-Fit,XS,green,119,"A green coloured, XS sized, Slim-Fit Trousers"
3323,669,555,98,1,98,247,17921,2021-06-18,2021-07-02,Atlante McGrotty,Female,57.0,2352 Luca JunctionApt. 067,5680,Mayerland,Victoria,Australia,Jacket,Leather,XS,violet,113,"A violet coloured, XS sized, Leather Jacket"
3324,670,525,98,2,196,1,10246,2021-03-06,2021-04-01,Leanna Busson,Female,30.0,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Jacket,Leather,XS,red,113,"A red coloured, XS sized, Leather Jacket"
3325,670,792,91,2,182,1,10246,2021-03-06,2021-04-01,Leanna Busson,Female,30.0,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Jacket,Pullover,M,blue,114,"A blue coloured, M sized, Pullover Jacket"
3326,670,179,98,1,98,1,10246,2021-03-06,2021-04-01,Leanna Busson,Female,30.0,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Shirt,Camp Collared,XL,red,112,"A red coloured, XL sized, Camp Collared Shirt"
3327,670,789,91,3,273,1,10246,2021-03-06,2021-04-01,Leanna Busson,Female,30.0,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,Jacket,Pullover,XL,green,114,"A green coloured, XL sized, Pullover Jacket"
3328,671,1154,102,3,306,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Trousers,Cargo Pants,XL,violet,106,"A violet coloured, XL sized, Cargo Pants Trousers"
3329,671,732,119,1,119,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Jacket,Trench Coat,M,violet,112,"A violet coloured, M sized, Trench Coat Jacket"
3330,671,1054,93,1,93,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Trousers,Joggers,XL,red,94,"A red coloured, XL sized, Joggers Trousers"
3331,671,608,112,3,336,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Jacket,Cardigan,L,yellow,118,"A yellow coloured, L sized, Cardigan Jacket"
3332,671,343,109,3,327,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Shirt,Mandarin Collar,L,indigo,108,"A indigo coloured, L sized, Mandarin Collar Shirt"
3333,671,335,109,1,109,156,28194,2021-06-22,2021-07-08,Cosmo Leys,Female,24.0,012 Eli RidgeSuite 727,7891,Kaiberg,Western Australia,Australia,Shirt,Mandarin Collar,XS,blue,108,"A blue coloured, XS sized, Mandarin Collar Shirt"
3334,672,523,102,3,306,677,59213,2021-02-12,2021-02-25,Nady Buston,Female,33.0,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Jacket,Windbreaker,L,violet,109,"A violet coloured, L sized, Windbreaker Jacket"
3335,672,663,93,2,186,677,59213,2021-02-12,2021-02-25,Nady Buston,Female,33.0,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Jacket,Coach,L,violet,115,"A violet coloured, L sized, Coach Jacket"
3336,672,1004,106,3,318,677,59213,2021-02-12,2021-02-25,Nady Buston,Female,33.0,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Trousers,Wool,XL,blue,111,"A blue coloured, XL sized, Wool Trousers"
3337,672,708,119,3,357,677,59213,2021-02-12,2021-02-25,Nady Buston,Female,33.0,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Jacket,Trench Coat,L,orange,112,"A orange coloured, L sized, Trench Coat Jacket"
3338,672,275,95,3,285,677,59213,2021-02-12,2021-02-25,Nady Buston,Female,33.0,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,Shirt,Polo,XS,violet,117,"A violet coloured, XS sized, Polo Shirt"
3339,673,524,102,2,204,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Jacket,Windbreaker,XL,violet,109,"A violet coloured, XL sized, Windbreaker Jacket"
3340,673,1013,106,3,318,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Trousers,Wool,L,violet,111,"A violet coloured, L sized, Wool Trousers"
3341,673,881,94,2,188,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Trousers,Cords,S,orange,113,"A orange coloured, S sized, Cords Trousers"
3342,673,1149,102,2,204,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Trousers,Cargo Pants,XL,indigo,106,"A indigo coloured, XL sized, Cargo Pants Trousers"
3343,673,628,112,1,112,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Jacket,Cardigan,L,violet,118,"A violet coloured, L sized, Cardigan Jacket"
3344,673,938,96,2,192,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Trousers,Drawstring,L,indigo,104,"A indigo coloured, L sized, Drawstring Trousers"
3345,673,1119,115,2,230,326,34789,2021-02-05,2021-02-19,Meade Yglesia,Genderfluid,54.0,624 Bode TrailSuite 795,6294,New Masonport,Northern Territory,Australia,Trousers,Cropped,XL,violet,99,"A violet coloured, XL sized, Cropped Trousers"
3346,674,375,94,1,94,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Shirt,Henley,XS,indigo,92,"A indigo coloured, XS sized, Henley Shirt"
3347,674,1002,106,3,318,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Trousers,Wool,M,blue,111,"A blue coloured, M sized, Wool Trousers"
3348,674,799,91,3,273,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Jacket,Pullover,XL,indigo,114,"A indigo coloured, XL sized, Pullover Jacket"
3349,674,451,107,1,107,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Jacket,Denim,S,violet,92,"A violet coloured, S sized, Denim Jacket"
3350,674,650,93,1,93,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Jacket,Coach,XS,blue,115,"A blue coloured, XS sized, Coach Jacket"
3351,674,335,109,2,218,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Shirt,Mandarin Collar,XS,blue,108,"A blue coloured, XS sized, Mandarin Collar Shirt"
3352,674,483,118,1,118,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Jacket,Puffer,L,indigo,110,"A indigo coloured, L sized, Puffer Jacket"
3353,674,1192,105,2,210,300,51598,2021-01-29,2021-02-05,Darren Karpenko,Female,24.0,73 Amelie LoopApt. 987,1403,Hermistonside,Western Australia,Australia,Trousers,Pleated,M,red,90,"A red coloured, M sized, Pleated Trousers"
3354,675,1012,106,2,212,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Trousers,Wool,M,violet,111,"A violet coloured, M sized, Wool Trousers"
3355,675,81,118,3,354,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Shirt,Flannel,S,yellow,96,"A yellow coloured, S sized, Flannel Shirt"
3356,675,673,113,2,226,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Jacket,Parka,L,orange,119,"A orange coloured, L sized, Parka Jacket"
3357,675,1188,99,2,198,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Trousers,High-Waisted,L,violet,98,"A violet coloured, L sized, High-Waisted Trousers"
3358,675,43,104,2,208,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Shirt,Dress,L,orange,119,"A orange coloured, L sized, Dress Shirt"
3359,675,23,96,2,192,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Shirt,Oxford Cloth,L,blue,114,"A blue coloured, L sized, Oxford Cloth Shirt"
3360,675,1007,106,3,318,896,43080,2021-06-05,2021-06-13,Thoma Seaking,Genderqueer,67.0,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,Trousers,Wool,M,indigo,111,"A indigo coloured, M sized, Wool Trousers"
3361,676,814,117,3,351,889,52587,2021-09-24,2021-10-11,Kaitlin Jeanes,Genderqueer,69.0,709 Abigail ParadeApt. 339,4557,Beahanport,Northern Territory,Australia,Jacket,Shearling,XL,orange,95,"A orange coloured, XL sized, Shearling Jacket"
